Fusarium_duoseptatum_ex_type-barcode03_contig_32-rna_187	Fusarium_duoseptatum_ex_type-barcode03_contig_32-rna_187	16	1.067E+00	1.000E+00	1.000E+00	0.000E+00
Fola3ENZA_Fola3_chr3-rna_1593	GCA_014843445.1_JAAOOM010000006.1-rna_279	120	5.857E-01	5.884E-01	5.884E-01	6.805E+00
Fusarium_glycines_ex_type_NODE_295_length_45181_cov_39.235565-rna_239	Fusarium_glycines_ex_type_NODE_295_length_45181_cov_39.235565-rna_239	42	1.024E+00	1.000E+00	1.000E+00	0.000E+00
Fusarium_duoseptatum_ex_type-barcode03_contig_32-gene_235.t1	Fusarium_duoseptatum_ex_type-barcode03_contig_32-gene_235.t1	237	1.004E+00	1.000E+00	1.000E+00	0.000E+00
Fusarium_duoseptatum_ex_type-barcode03_contig_32-gene_235.t1	GCA_025217005.1_JAMSEZ010000758.1-rna_954	237	2.844E-01	2.785E-01	2.836E-01	1.459E+01
Fusarium_duoseptatum_ex_type-barcode03_contig_32-gene_235.t1	AJ865_race1_JBCFYN010000013.1-rna_1114	237	2.432E-01	2.379E-01	2.423E-01	1.659E+01
Fusarium_duoseptatum_ex_type-barcode03_contig_32-gene_235.t1	Fusarium_elaeidis_ex_type_NODE_17_length_763132_cov_63.011925-gene_43.t1	148	1.941E-01	1.152E-01	1.127E-01	2.829E+01
Fusarium_duoseptatum_ex_type-barcode03_contig_32-gene_235.t1	GCA_014839635.1_MU089290.1-rna_3073	42	3.247E-01	9.641E-02	1.213E-01	6.533E+00
Fusarium_duoseptatum_ex_type-barcode03_contig_32-gene_235.t1	GCA_025267645.1_JAMSGA010000142.1-rna_393	148	1.583E-01	9.391E-02	1.553E-01	1.888E+01
Fusarium_duoseptatum_ex_type-barcode03_contig_32-gene_235.t1	GCA_014839635.1_MU089290.1-rna_3075	55	2.784E-01	1.161E-01	2.533E-01	7.650E+00
Fusarium_duoseptatum_ex_type-barcode03_contig_32-gene_235.t1	GCA_013423235.1_CM023998.1-rna_210	110	1.416E-01	7.068E-02	1.370E-01	2.050E+01
Fusarium_duoseptatum_ex_type-barcode03_contig_32-gene_235.t1	GCA_014843445.1_JAAOOM010000006.1-rna_279	111	2.182E-01	9.211E-02	1.586E-01	1.819E+01
Fusarium_duoseptatum_ex_type-barcode03_contig_32-gene_235.t1	GCA_016170085.2_CM029235.1-rna_642	226	1.471E-01	1.104E-01	1.114E-01	2.258E+01
GCA_050947235.1_JBMERW010000007.1-rna_83	GCA_050947165.1_JBMERV010000007.1-rna_83	78	1.013E+00	1.000E+00	1.000E+00	0.000E+00
GCA_050947235.1_JBMERW010000007.1-rna_83	GCA_050947235.1_JBMERW010000007.1-rna_83	78	1.013E+00	1.000E+00	1.000E+00	0.000E+00
GCA_002234105.1_NJCE01000542.1-rna_1014	GCA_002233855.1_NJCD01000370.1-rna_836	42	1.024E+00	1.000E+00	1.000E+00	9.957E-03
GCA_002234105.1_NJCE01000542.1-rna_1014	GCA_002234105.1_NJCE01000542.1-rna_1014	42	1.024E+00	1.000E+00	1.000E+00	9.957E-03
GCA_002234105.1_NJCE01000542.1-rna_1014	GCA_049306905.1_CM111177.1-rna_965	43	4.489E-01	4.449E-01	3.837E-01	3.787E+00
GCA_002234105.1_NJCE01000542.1-rna_1014	GCA_021018635.1_JAIUCW010000046.1-rna_1129	26	2.933E-01	2.314E-01	2.772E-01	1.510E+01
GCA_002234105.1_NJCE01000542.1-rna_1014	GCA_016170085.2_CM029235.1-rna_642	21	2.117E-01	1.736E-01	4.888E-02	1.018E+01
GCA_002234105.1_NJCE01000542.1-rna_1014	GCA_016170085.2_CM029235.1-rna_652	29	2.190E-01	1.901E-01	2.115E-01	1.072E+01
GCA_002234105.1_NJCE01000542.1-rna_1014	GCA_018894095.1_RSAI01000008.1-rna_1759	29	2.392E-01	2.069E-01	1.289E-01	1.086E+01
GCA_002234105.1_NJCE01000542.1-rna_1014	GCA_014843415.1_JAAOON010000010.1-rna_787	39	3.124E-01	2.973E-01	1.234E-01	9.244E+00
AJ520_race1_JBCFYJ010000003.1-rna_97	AJ520_race1_JBCFYJ010000003.1-rna_97	108	1.009E+00	1.000E+00	1.000E+00	7.788E-03
AJ520_race1_JBCFYJ010000003.1-rna_97	AJ592_race4_JBCFYK010000003.1-rna_50	108	1.009E+00	1.000E+00	1.000E+00	7.788E-03
AJ520_race1_JBCFYJ010000003.1-rna_97	Fola1ENZA_Fola1_chr5-rna_756	108	1.009E+00	1.000E+00	1.000E+00	7.788E-03
AJ520_race1_JBCFYJ010000003.1-rna_97	Fola4ENZA_Fola4_chr4-rna_2849	108	1.009E+00	1.000E+00	1.000E+00	7.788E-03
GCA_049306905.1_CM111177.1-rna_989	GCA_002234105.1_NJCE01000484.1-rna_964	14	2.851E-01	2.059E-01	1.065E-01	7.230E+00
GCA_014839635.1_MU089290.1-rna_3075	GCA_014839635.1_MU089290.1-rna_3075	64	1.016E+00	1.000E+00	1.000E+00	5.595E-03
GCA_014839635.1_MU089290.1-rna_3075	GCA_013347535.2_CM056009.1-rna_438	40	3.027E-01	2.079E-01	2.515E-01	8.406E+00
GCA_014839635.1_MU089290.1-rna_3075	GCA_014843415.1_JAAOON010000010.1-rna_781	40	3.027E-01	2.079E-01	2.515E-01	8.406E+00
GCA_014839635.1_MU089290.1-rna_3075	Fusarium_elaeidis_ex_type_NODE_17_length_763132_cov_63.011925-gene_43.t1	37	3.151E-01	2.079E-01	7.231E-02	8.099E+00
GCA_014839635.1_MU089290.1-rna_3075	GCA_001702495.1_MABJ01000297.1-rna_343	30	2.557E-01	1.439E-01	2.507E-01	6.769E+00
GCA_018894095.1_RSAI01000008.1-rna_1759	GCA_018894095.1_RSAI01000008.1-rna_1759	87	1.012E+00	1.000E+00	1.000E+00	0.000E+00
GCA_018894095.1_RSAI01000008.1-rna_1759	AJ516_race4_JBCFYI010000019.1-rna_2467	80	7.376E-01	6.749E-01	6.473E-01	6.107E+00
GCA_018894095.1_RSAI01000008.1-rna_1759	Fusarium_gossypinum_ex_type_NODE_181_length_44178_cov_54.058422-gene_130.t1	50	8.373E-01	4.803E-01	1.239E-01	3.363E+00
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	401	1.003E+00	1.000E+00	1.000E+00	0.000E+00
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	Fusarium_phialophorum-barcode15_contig_2-rna_251	143	1.561E-01	7.280E-02	1.110E-01	1.701E+01
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	GCA_015227905.1_JABCQX010000886.1-rna_844	68	2.329E-01	6.969E-02	1.045E-01	9.382E+00
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	Fola1ENZA_Fola1_chr5-gene_775.t1	199	1.779E-01	9.554E-02	8.038E-02	1.562E+01
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	Fola4ENZA_Fola4_chr4-gene_2868.t1	199	1.779E-01	9.554E-02	8.038E-02	1.562E+01
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	GCA_001703455.1_MABT01000415.1-rna_368	41	2.325E-01	3.911E-02	1.719E-01	1.155E+01
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	Fusarium_kalimantanense_ex_type-barcode07_contig_10-rna_46	43	2.856E-01	5.315E-02	1.547E-01	9.840E+00
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	GCA_019593505.1_JADWMX010000010.1-rna_1197	150	1.049E-01	5.116E-02	7.847E-02	1.564E+01
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	GCA_019593505.1_JADWMX010000014.1-rna_1766	150	1.049E-01	5.116E-02	7.847E-02	1.564E+01
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	Fusarium_phialophorum-barcode15_contig_2-rna_217	35	2.658E-01	3.513E-02	1.186E-01	9.702E+00
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	GCA_000260495.2_JH659515.1-rna_888	61	1.898E-01	4.576E-02	7.674E-02	1.416E+01
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	Fusarium_elaeidis_ex_type_NODE_17_length_763132_cov_63.011925-gene_43.t1	58	2.790E-01	6.113E-02	9.097E-02	9.678E+00
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	Fusarium_gossypinum_ex_type_NODE_181_length_44178_cov_54.058422-gene_167.t1	22	4.404E-01	4.435E-02	3.182E-02	3.432E+00
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	GCA_025203105.1_JAMSFT010000260.1-rna_440	39	4.647E-01	3.648E-02	1.469E-01	1.033E+01
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	GCA_000259975.2_KI980217.1-rna_1137	15	3.122E-01	3.327E-02	6.223E-02	2.910E+00
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	GCA_016170085.2_CM029235.1-rna_642	48	2.900E-01	6.227E-02	8.268E-02	8.243E+00
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	GCA_025267645.1_JAMSGA010000401.1-rna_1564	188	1.392E-01	5.809E-02	7.446E-02	1.973E+01
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	GCA_050947165.1_JBMERV010000046.1-rna_517	43	2.822E-01	3.744E-02	2.490E-01	1.500E+01
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	GCA_003315725.1_QESU01000282.1-rna_1392	29	2.501E-01	4.561E-02	1.165E-01	6.348E+00
Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	GCA_019670925.1_JAHHDA010000018.1-rna_294	7	8.440E-01	1.733E-02	3.580E-02	6.866E-01
GCA_025216365.1_JAMSDW010000213.1-rna_989	GCA_025216365.1_JAMSDW010000213.1-rna_989	114	1.009E+00	1.000E+00	1.000E+00	0.000E+00
GCA_025216365.1_JAMSDW010000213.1-rna_989	GCA_032206225.1_JACSDM010000047.1-rna_3552	22	6.145E-01	1.558E-01	1.422E-01	2.444E+00
Fusarium_glycines_ex_type_NODE_295_length_45181_cov_39.235565-rna_234	Fusarium_glycines_ex_type_NODE_295_length_45181_cov_39.235565-rna_234	11	1.100E+00	1.000E+00	1.000E+00	0.000E+00
Fusarium_gossypinum_ex_type_NODE_181_length_44178_cov_54.058422-gene_130.t1	Fusarium_gossypinum_ex_type_NODE_181_length_44178_cov_54.058422-gene_130.t1	357	1.003E+00	1.000E+00	1.000E+00	0.000E+00
Fusarium_gossypinum_ex_type_NODE_181_length_44178_cov_54.058422-gene_130.t1	GCA_018894095.1_RSAI01000008.1-rna_1759	53	7.713E-01	1.264E-01	4.843E-01	7.577E+00
Fusarium_gossypinum_ex_type_NODE_181_length_44178_cov_54.058422-gene_130.t1	AJ516_race4_JBCFYI010000019.1-rna_2467	52	7.893E-01	1.226E-01	4.523E-01	5.659E+00
Fusarium_gossypinum_ex_type_NODE_181_length_44178_cov_54.058422-gene_130.t1	GCA_049307005.1_CM111209.1-rna_351	25	1.664E-01	3.017E-02	2.292E-02	7.050E+00
GCA_014843555.1_JAAOOQ010000006.1-rna_420	GCA_002234015.1_NJCU01000141.1-rna_292	25	1.042E+00	1.000E+00	1.000E+00	6.145E-03
GCA_014843555.1_JAAOOQ010000006.1-rna_420	GCA_014843555.1_JAAOOQ010000006.1-rna_420	25	1.042E+00	1.000E+00	1.000E+00	6.145E-03
GCA_014843555.1_JAAOOQ010000006.1-rna_420	GCA_016166325.2_CM040490.1-rna_205	25	1.042E+00	1.000E+00	1.000E+00	6.145E-03
GCA_014843555.1_JAAOOQ010000006.1-rna_420	GCA_019593505.1_JADWMX010000014.1-rna_1770	25	1.042E+00	1.000E+00	1.000E+00	6.145E-03
GCA_014843555.1_JAAOOQ010000006.1-rna_420	GCA_025203105.1_JAMSFT010000191.1-rna_388	25	1.042E+00	1.000E+00	1.000E+00	6.145E-03
GCA_014843555.1_JAAOOQ010000006.1-rna_420	GCA_000260495.2_JH659515.1-rna_888	17	6.884E-01	5.501E-01	8.310E-02	1.049E+00
GCA_014843555.1_JAAOOQ010000006.1-rna_420	GCA_000259975.2_KI980217.1-rna_1137	17	6.890E-01	5.451E-01	8.220E-02	1.274E+00
GCA_014843555.1_JAAOOQ010000006.1-rna_420	GCA_002234015.1_NJCU01000184.1-rna_313	16	6.239E-01	4.862E-01	2.171E-01	1.116E+00
GCA_014843555.1_JAAOOQ010000006.1-rna_420	Fusarium_fabacearum_ex_type_NODE_589_length_46644_cov_48.290264-rna_543	23	4.249E-01	4.333E-01	2.840E-01	5.240E+00
GCA_014843555.1_JAAOOQ010000006.1-rna_420	Fola1ENZA_Fola1_chr5-gene_775.t1	17	6.271E-01	5.246E-01	3.263E-02	1.044E+00
GCA_014843555.1_JAAOOQ010000006.1-rna_420	Fola4ENZA_Fola4_chr4-gene_2868.t1	17	6.271E-01	5.246E-01	3.263E-02	1.044E+00
Fusarium_cugenangense_ex_type-barcode01_scaffold_2-rna_353	Fola3ENZA_Fola3_chr3-rna_1593	120	1.008E+00	1.000E+00	1.000E+00	6.153E-03
Fusarium_cugenangense_ex_type-barcode01_scaffold_2-rna_353	Fusarium_cugenangense_ex_type-barcode01_scaffold_2-rna_353	120	1.008E+00	1.000E+00	1.000E+00	6.153E-03
Fusarium_cugenangense_ex_type-barcode01_scaffold_2-rna_353	Fusarium_elaeidis_ex_type_NODE_255_length_1183171_cov_64.021584-rna_160	120	1.008E+00	1.000E+00	1.000E+00	6.153E-03
Fusarium_cugenangense_ex_type-barcode01_scaffold_2-rna_353	GCA_038050555.1_JBBJCF010000006.1-rna_1093	120	1.008E+00	1.000E+00	1.000E+00	6.153E-03
Fusarium_cugenangense_ex_type-barcode01_scaffold_2-rna_353	GCA_014843445.1_JAAOOM010000006.1-rna_279	120	5.857E-01	5.884E-01	5.884E-01	6.805E+00
Fola4ENZA_Fola4_chr4-rna_2849	AJ520_race1_JBCFYJ010000003.1-rna_97	108	1.009E+00	1.000E+00	1.000E+00	7.788E-03
Fola4ENZA_Fola4_chr4-rna_2849	AJ592_race4_JBCFYK010000003.1-rna_50	108	1.009E+00	1.000E+00	1.000E+00	7.788E-03
Fola4ENZA_Fola4_chr4-rna_2849	Fola1ENZA_Fola1_chr5-rna_756	108	1.009E+00	1.000E+00	1.000E+00	7.788E-03
Fola4ENZA_Fola4_chr4-rna_2849	Fola4ENZA_Fola4_chr4-rna_2849	108	1.009E+00	1.000E+00	1.000E+00	7.788E-03
Fusarium_sp_128.81_NODE_787_length_21399_cov_58.281464-rna_762	Fusarium_sp_128.81_NODE_787_length_21399_cov_58.281464-rna_762	37	1.028E+00	1.000E+00	1.000E+00	0.000E+00
Fusarium_sp_128.81_NODE_787_length_21399_cov_58.281464-rna_762	GCA_001702845.1_MALF01000409.1-rna_596	29	2.415E-01	2.287E-01	1.241E-01	7.683E+00
GCA_000259975.2_JH650909.1-rna_380	GCA_000259975.2_JH650909.1-rna_380	43	1.024E+00	1.000E+00	1.000E+00	0.000E+00
GCA_000259975.2_JH650909.1-rna_380	Fusarium_duoseptatum_ex_type-barcode03_contig_32-gene_235.t1	32	2.996E-01	2.316E-01	5.717E-02	1.017E+01
GCA_000259975.2_JH650909.1-rna_380	GCA_049306905.1_CM111177.1-rna_965	33	3.176E-01	2.232E-01	1.756E-01	1.010E+01
AJ516_race4_JBCFYI010000019.1-rna_2534	GCA_025267645.1_JAMSGA010000401.1-rna_1564	17	2.156E-01	2.269E-01	5.371E-02	3.893E+00
AJ516_race4_JBCFYI010000019.1-rna_2534	GCA_002234105.1_NJCE01000484.1-rna_964	21	2.531E-01	2.944E-01	2.389E-01	7.401E+00
AJ592_race4_JBCFYK010000003.1-rna_50	AJ520_race1_JBCFYJ010000003.1-rna_97	108	1.009E+00	1.000E+00	1.000E+00	7.788E-03
AJ592_race4_JBCFYK010000003.1-rna_50	AJ592_race4_JBCFYK010000003.1-rna_50	108	1.009E+00	1.000E+00	1.000E+00	7.788E-03
AJ592_race4_JBCFYK010000003.1-rna_50	Fola1ENZA_Fola1_chr5-rna_756	108	1.009E+00	1.000E+00	1.000E+00	7.788E-03
AJ592_race4_JBCFYK010000003.1-rna_50	Fola4ENZA_Fola4_chr4-rna_2849	108	1.009E+00	1.000E+00	1.000E+00	7.788E-03
AJ865_race1_JBCFYN010000013.1-rna_1114	AJ865_race1_JBCFYN010000013.1-rna_1114	231	1.004E+00	1.000E+00	1.000E+00	0.000E+00
AJ865_race1_JBCFYN010000013.1-rna_1114	GCA_025217005.1_JAMSEZ010000758.1-rna_954	231	3.013E-01	3.003E-01	3.003E-01	1.533E+01
AJ865_race1_JBCFYN010000013.1-rna_1114	Fusarium_duoseptatum_ex_type-barcode03_contig_32-gene_235.t1	237	2.432E-01	2.423E-01	2.379E-01	1.659E+01
AJ865_race1_JBCFYN010000013.1-rna_1114	GCA_025267645.1_JAMSGA010000142.1-rna_393	125	1.242E-01	8.347E-02	1.206E-01	1.978E+01
AJ865_race1_JBCFYN010000013.1-rna_1114	GCA_015227905.1_JABCQX010000292.1-rna_383	94	1.553E-01	7.851E-02	1.009E-01	1.747E+01
AJ865_race1_JBCFYN010000013.1-rna_1114	GCA_049306905.1_CM111177.1-rna_965	52	2.341E-01	8.151E-02	2.135E-01	1.195E+01
AJ865_race1_JBCFYN010000013.1-rna_1114	Fusarium_elaeidis_ex_type_NODE_17_length_763132_cov_63.011925-rna_64	72	2.883E-01	1.036E-01	1.592E-01	1.815E+01
AJ865_race1_JBCFYN010000013.1-rna_1114	Fusarium_elaeidis_ex_type_NODE_17_length_763132_cov_63.011925-gene_43.t1	149	1.591E-01	9.870E-02	9.590E-02	2.676E+01
AJ865_race1_JBCFYN010000013.1-rna_1114	GCA_014843455.1_JAAOOO010000002.1-rna_99	86	1.454E-01	6.437E-02	6.124E-02	1.498E+01
AJ865_race1_JBCFYN010000013.1-rna_1114	GCA_014843455.1_JAAOOO010000010.1-rna_1216	86	1.454E-01	6.437E-02	6.124E-02	1.498E+01
AJ865_race1_JBCFYN010000013.1-rna_1114	GCA_014843455.1_JAAOOO010000012.1-rna_1246	86	1.454E-01	6.437E-02	6.124E-02	1.498E+01
AJ865_race1_JBCFYN010000013.1-rna_1114	GCA_019670925.1_JAHHDA010000017.1-rna_270	23	2.229E-01	5.263E-02	2.240E-01	7.823E+00
AJ865_race1_JBCFYN010000013.1-rna_1114	GCA_025203755.1_JAMSFW010000648.1-rna_950	18	1.833E-01	4.167E-02	1.054E-01	8.029E+00
AJ865_race1_JBCFYN010000013.1-rna_1114	Fusarium_phialophorum-barcode15_contig_2-rna_217	45	2.598E-01	9.299E-02	1.668E-01	6.602E+00
AJ865_race1_JBCFYN010000013.1-rna_1114	GCA_000259975.2_KI980217.1-rna_1137	89	1.580E-01	6.767E-02	7.976E-02	1.921E+01
AJ865_race1_JBCFYN010000013.1-rna_1114	Fusarium_duoseptatum_ex_type-barcode03_contig_32-rna_230	43	1.616E-01	5.783E-02	1.471E-01	1.291E+01
AJ865_race1_JBCFYN010000013.1-rna_1114	GCA_025267645.1_JAMSGA010000401.1-rna_1564	92	1.514E-01	9.437E-02	9.172E-02	1.231E+01
Fusarium_cugenangense_ex_type-barcode01_scaffold_2-rna_392	Fusarium_cugenangense_ex_type-barcode01_scaffold_2-rna_392	22	1.048E+00	1.000E+00	1.000E+00	1.290E-02
Fusarium_cugenangense_ex_type-barcode01_scaffold_2-rna_392	GCA_000260495.2_JH659515.1-rna_888	21	2.634E-01	2.959E-01	7.762E-02	4.509E+00
Fusarium_phialophorum-barcode15_contig_2-rna_251	Fusarium_phialophorum-barcode15_contig_2-rna_251	176	1.006E+00	1.000E+00	1.000E+00	5.565E-03
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_015227905.1_JABCQX010000886.1-rna_844	116	1.594E-01	1.119E-01	8.784E-02	1.751E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	Fusarium_kalimantanense_ex_type-barcode07_contig_10-gene_41.t1	142	1.985E-01	1.347E-01	7.830E-02	1.665E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	Fola1ENZA_Fola1_chr5-gene_775.t1	154	2.001E-01	1.505E-01	6.955E-02	1.558E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	Fola4ENZA_Fola4_chr4-gene_2868.t1	154	2.001E-01	1.505E-01	6.955E-02	1.558E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_019593505.1_JADWMX010000010.1-rna_1197	86	4.129E-01	1.423E-01	1.482E-01	1.277E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_019593505.1_JADWMX010000014.1-rna_1766	86	4.129E-01	1.423E-01	1.482E-01	1.277E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	Fusarium_fabacearum_ex_type_NODE_589_length_46644_cov_48.290264-rna_543	24	5.762E-01	1.186E-01	3.557E-01	2.720E+00
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_002234045.1_NJBY01000047.1-rna_162	125	1.506E-01	1.065E-01	1.489E-01	1.393E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	Fusarium_elaeidis_ex_type_NODE_17_length_763132_cov_63.011925-rna_64	70	2.279E-01	9.390E-02	1.142E-01	1.580E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_015227905.1_JABCQX010000292.1-rna_383	86	2.668E-01	1.354E-01	1.526E-01	1.360E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_025267645.1_JAMSGA010000401.1-rna_1564	133	2.012E-01	1.062E-01	8.068E-02	1.764E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_014843455.1_JAAOOO010000002.1-rna_99	137	1.812E-01	1.054E-01	8.535E-02	1.254E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_014843455.1_JAAOOO010000010.1-rna_1216	137	1.812E-01	1.054E-01	8.535E-02	1.254E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_014843455.1_JAAOOO010000012.1-rna_1246	137	1.812E-01	1.054E-01	8.535E-02	1.254E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_032206225.1_JACSDM010000047.1-rna_3552	27	2.911E-01	1.017E-01	1.308E-01	5.091E+00
Fusarium_phialophorum-barcode15_contig_2-rna_251	Fusarium_elaeidis_ex_type_NODE_17_length_763132_cov_63.011925-gene_43.t1	161	1.523E-01	1.151E-01	9.292E-02	1.881E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	Fusarium_gossypinum_ex_type_NODE_181_length_44178_cov_54.058422-gene_167.t1	36	4.037E-01	9.670E-02	3.442E-02	6.623E+00
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_025203105.1_JAMSFT010000260.1-rna_440	13	5.363E-01	7.020E-02	1.257E-01	1.342E+00
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_025267645.1_JAMSGA010000142.1-rna_393	47	2.277E-01	6.705E-02	9.216E-02	1.210E+01
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_000260495.2_JH659515.1-rna_888	39	2.806E-01	1.015E-01	9.309E-02	8.259E+00
Fusarium_phialophorum-barcode15_contig_2-rna_251	GCA_001703455.1_MABT01000415.1-rna_368	46	3.029E-01	7.033E-02	2.314E-01	1.224E+01
