5VJJ_1_model	5ZNG_2_model	24	2.502E-01	8.346E+00
5VJJ_1_model	5OD4_1_model	43	1.900E-01	1.027E+01
5VJJ_1_model	8C8A_1_model	92	1.750E-01	1.237E+01
5VJJ_1_model	2MYV_1_model	24	2.415E-01	8.352E+00
5VJJ_1_model	8OXI_1_model	24	2.570E-01	5.272E+00
5VJJ_1_model	7MQQ_1_model	7	7.634E-01	1.070E+00
5VJJ_1_model	8EBB_1_model	24	4.854E-01	3.471E+00
5VJJ_1_model	7NLJ_2_model	29	2.946E-01	8.673E+00
5VJJ_1_model	2N4O_1_model	20	2.230E-01	5.896E+00
5VJJ_1_model	7NMM_2_model	17	2.996E-01	3.444E+00
5VJJ_1_model	5FID_1_model	21	2.956E-01	3.123E+00
5VJJ_1_model	8DP8_1_model	46	1.854E-01	1.231E+01
5VJJ_1_model	7ZK0_1_model	26	2.257E-01	8.100E+00
2OPC_1_model	2OPC_1_model	127	1.008E+00	0.000E+00
2OPC_1_model	2QVT_1_model	127	8.999E-01	7.738E+00
2OPC_1_model	1ZLD_1_model	112	4.603E-01	7.423E+00
2OPC_1_model	1ZLE_1_model	120	4.041E-01	7.643E+00
2OPC_1_model	5OD4_1_model	124	3.100E-01	1.338E+01
2OPC_1_model	8OXI_1_model	71	4.014E-01	8.653E+00
2OPC_1_model	9FYC_2_model	22	4.186E-01	1.999E+00
2OPC_1_model	6WES_1_model	29	4.315E-01	3.345E+00
2OPC_1_model	7T6A_1_model	142	2.323E-01	1.302E+01
2OPC_1_model	4GVB_2_model	99	1.788E-01	1.086E+01
2OPC_1_model	7AD5_1_model	14	3.001E-01	5.354E+00
2OPC_1_model	5FID_1_model	51	3.436E-01	1.027E+01
2OPC_1_model	8ACX_1_model	141	2.340E-01	1.096E+01
2OPC_1_model	8EBB_1_model	120	2.444E-01	1.526E+01
2OPC_1_model	5FNO_1_model	44	2.365E-01	1.197E+01
2OPC_1_model	4GVB_1_model	17	1.807E-01	5.389E+00
2OPC_1_model	6BN0_1_model	62	2.098E-01	1.003E+01
2OPC_1_model	2MYV_1_model	77	2.549E-01	9.023E+00
2OPC_1_model	6FMB_1_model	51	3.164E-01	1.234E+01
2OPC_1_model	7MQQ_1_model	60	3.306E-01	1.216E+01
2OPC_1_model	8V1J_1_model	94	1.660E-01	1.499E+01
2OPC_1_model	4FPQ_1_model	15	4.536E-01	4.543E+00
2OPC_1_model	5ZNG_2_model	74	3.103E-01	8.768E+00
2OPC_1_model	8OXL_1_model	43	1.764E-01	1.032E+01
2OPC_1_model	8DP8_1_model	45	2.043E-01	1.034E+01
2OPC_1_model	8DP9_1_model	43	2.083E-01	9.998E+00
2OPC_1_model	9FEI_1_model	99	1.668E-01	1.243E+01
2OPC_1_model	7T69_1_model	135	2.021E-01	1.483E+01
8C8A_1_model	8C8A_1_model	155	1.006E+00	0.000E+00
8C8A_1_model	6R5J_1_model	66	8.001E-01	2.115E+00
8C8A_1_model	7NLJ_2_model	63	7.752E-01	2.365E+00
8C8A_1_model	7A8X_2_model	61	7.878E-01	1.920E+00
8C8A_1_model	7NMM_2_model	63	7.749E-01	2.403E+00
8C8A_1_model	5A6W_2_model	61	7.853E-01	1.938E+00
8C8A_1_model	6FU9_2_model	61	7.854E-01	1.938E+00
8C8A_1_model	6G10_2_model	61	7.854E-01	1.938E+00
8C8A_1_model	7B1I_2_model	61	7.877E-01	1.926E+00
8C8A_1_model	6FUD_2_model	61	7.861E-01	1.934E+00
8C8A_1_model	6FUB_1_model	61	7.870E-01	1.926E+00
8C8A_1_model	6G11_1_model	61	7.871E-01	1.925E+00
8C8A_1_model	7ZK0_1_model	70	6.889E-01	2.959E+00
8C8A_1_model	2MM0_1_model	64	8.051E-01	1.974E+00
8C8A_1_model	5Z1V_1_model	60	7.121E-01	2.583E+00
8C8A_1_model	2MM2_1_model	65	7.924E-01	2.137E+00
8C8A_1_model	2MYV_1_model	116	5.462E-01	1.558E+01
8C8A_1_model	5ZNG_2_model	65	6.671E-01	3.726E+00
8C8A_1_model	2MYW_1_model	115	4.246E-01	1.503E+01
8C8A_1_model	5JHJ_1_model	115	4.235E-01	1.446E+01
8C8A_1_model	2LW6_1_model	71	6.350E-01	3.873E+00
8C8A_1_model	7ZKD_1_model	85	5.072E-01	1.100E+01
8C8A_1_model	2N37_1_model	69	5.088E-01	3.637E+00
8C8A_1_model	8R7A_2_model	82	3.968E-01	6.701E+00
8C8A_1_model	6Q76_2_model	71	4.603E-01	4.099E+00
8C8A_1_model	9FYC_2_model	30	5.899E-01	3.132E+00
8C8A_1_model	1FN8_1_model	48	3.861E-01	5.199E+00
8C8A_1_model	7T6A_1_model	48	3.385E-01	5.928E+00
8C8A_1_model	5XMZ_1_model	87	3.168E-01	1.224E+01
8C8A_1_model	8DP8_1_model	63	1.839E-01	1.067E+01
8C8A_1_model	8DP9_1_model	63	2.202E-01	1.065E+01
8C8A_1_model	8OXL_1_model	82	1.751E-01	1.467E+01
8C8A_1_model	8EB9_1_model	25	2.372E-01	4.228E+00
8C8A_1_model	6FMB_1_model	16	5.369E-01	2.727E+00
8C8A_1_model	7MQQ_1_model	22	3.834E-01	4.206E+00
8C8A_1_model	8V1J_1_model	59	2.652E-01	1.240E+01
8C8A_1_model	7T69_1_model	45	3.812E-01	1.034E+01
8C8A_1_model	5OD4_1_model	51	3.281E-01	1.391E+01
8C8A_1_model	4GVB_2_model	83	2.293E-01	1.410E+01
8C8A_1_model	5VJJ_1_model	72	1.994E-01	9.885E+00
8C8A_1_model	8OXJ_1_model	63	1.866E-01	1.189E+01
8C8A_1_model	9FEI_1_model	35	1.894E-01	1.055E+01
8C8A_1_model	2OPC_1_model	73	1.538E-01	1.159E+01
8C8A_1_model	4FPR_1_model	11	4.558E-01	1.732E+00
8C8A_1_model	6SGO_1_model	70	1.379E-01	1.227E+01
6WES_1_model	6WES_1_model	158	1.006E+00	1.347E-02
6WES_1_model	5XMZ_1_model	158	1.794E-01	1.693E+01
6WES_1_model	8OXH_1_model	136	2.500E-01	1.664E+01
6WES_1_model	2QVT_1_model	77	2.668E-01	1.429E+01
6WES_1_model	9FEI_1_model	60	2.067E-01	1.075E+01
6WES_1_model	2LW6_1_model	68	2.887E-01	1.544E+01
6WES_1_model	7MQQ_1_model	106	2.237E-01	1.705E+01
6WES_1_model	2OPC_1_model	77	2.691E-01	1.429E+01
6WES_1_model	8OXL_1_model	55	2.721E-01	1.671E+01
6WES_1_model	8OXI_1_model	68	2.574E-01	1.456E+01
6WES_1_model	8C8A_1_model	64	2.413E-01	1.529E+01
6WES_1_model	7ZJY_1_model	34	4.410E-01	9.573E+00
6WES_1_model	7ZKD_1_model	99	2.006E-01	1.539E+01
6WES_1_model	8V1J_1_model	134	1.590E-01	1.902E+01
6WES_1_model	5FID_1_model	101	1.568E-01	1.484E+01
6WES_1_model	6SGO_1_model	67	2.958E-01	2.001E+01
6WES_1_model	8EBB_1_model	175	1.501E-01	1.759E+01
6WES_1_model	1FN8_1_model	55	2.922E-01	9.051E+00
6WES_1_model	8OXK_1_model	151	1.699E-01	1.547E+01
6WES_1_model	8R7A_2_model	69	2.130E-01	1.456E+01
6WES_1_model	4B8V_1_model	24	2.522E-01	7.920E+00
6WES_1_model	4B9H_1_model	24	2.522E-01	7.920E+00
6WES_1_model	6Q76_2_model	73	2.028E-01	1.319E+01
6WES_1_model	2MYW_1_model	79	1.831E-01	1.325E+01
6WES_1_model	6FMB_1_model	63	2.998E-01	1.364E+01
6WES_1_model	1ZLE_1_model	155	1.105E-01	2.051E+01
6WES_1_model	2N37_1_model	73	2.020E-01	1.317E+01
6WES_1_model	8EB9_1_model	23	2.466E-01	4.021E+00
6WES_1_model	5JHJ_1_model	77	1.883E-01	1.437E+01
6WES_1_model	8OXJ_1_model	20	2.968E-01	5.408E+00
6WES_1_model	8ACX_1_model	122	1.165E-01	1.734E+01
7T69_1_model	7T69_1_model	267	1.004E+00	1.713E-02
7T69_1_model	8EBB_1_model	177	4.317E-01	7.328E+00
7T69_1_model	7T6A_1_model	183	2.258E-01	1.935E+01
7T69_1_model	5OD4_1_model	145	2.997E-01	1.916E+01
7T69_1_model	6BN0_1_model	71	4.102E-01	9.000E+00
7T69_1_model	1ZLD_1_model	133	2.565E-01	1.569E+01
7T69_1_model	1ZLE_1_model	123	2.064E-01	1.625E+01
7T69_1_model	6SGO_1_model	86	2.892E-01	1.553E+01
7T69_1_model	5VJJ_1_model	29	4.559E-01	4.481E+00
7T69_1_model	7ZJY_1_model	21	3.979E-01	2.011E+00
7T69_1_model	7MQQ_1_model	108	2.367E-01	1.120E+01
7T69_1_model	8V1J_1_model	100	2.493E-01	1.332E+01
7T69_1_model	4Z4A_1_model	29	6.283E-01	3.033E+00
7T69_1_model	8OXK_1_model	112	2.039E-01	1.230E+01
7T69_1_model	9FEI_1_model	100	2.137E-01	1.546E+01
7T69_1_model	5FNO_1_model	74	2.975E-01	1.058E+01
7T69_1_model	6R5J_1_model	41	2.155E-01	8.504E+00
7T69_1_model	8C8A_1_model	140	1.431E-01	1.970E+01
7T69_1_model	5Z1V_1_model	94	2.337E-01	1.662E+01
7T69_1_model	8OXH_1_model	102	1.718E-01	1.519E+01
7T69_1_model	9FYC_2_model	131	1.731E-01	1.335E+01
7T69_1_model	2LW6_1_model	98	1.906E-01	1.543E+01
7T69_1_model	7ZKD_1_model	77	1.529E-01	1.303E+01
7T69_1_model	2MYW_1_model	162	1.394E-01	2.669E+01
7T69_1_model	6FMB_1_model	74	1.787E-01	1.313E+01
7T69_1_model	8ACX_1_model	99	1.689E-01	1.371E+01
7T69_1_model	4B8V_1_model	122	2.408E-01	8.190E+00
7T69_1_model	2N37_1_model	39	1.886E-01	8.363E+00
7T69_1_model	5JHJ_1_model	29	2.545E-01	5.850E+00
7T69_1_model	1KPT_1_model	43	1.978E-01	9.919E+00
7T69_1_model	7AD5_1_model	23	1.800E-01	6.218E+00
7T69_1_model	2OPC_1_model	131	2.063E-01	1.479E+01
7T69_1_model	6ZUS_1_model	145	2.129E-01	1.263E+01
7T69_1_model	5XMZ_1_model	124	1.427E-01	1.310E+01
7T69_1_model	4B9H_1_model	122	2.408E-01	8.190E+00
7T69_1_model	6Q76_2_model	42	1.857E-01	8.273E+00
7T69_1_model	7NMM_2_model	92	1.609E-01	1.336E+01
7XE0_2_model	7XE0_2_model	575	1.002E+00	0.000E+00
7XE0_2_model	7XDS_1_model	575	1.002E+00	6.427E-02
7XE0_2_model	7XC2_2_model	433	4.483E-01	1.581E+01
7XE0_2_model	7XVG_2_model	419	4.533E-01	1.777E+01
4GVB_2_model	4GVB_2_model	81	1.013E+00	2.957E-03
4GVB_2_model	6ZUS_1_model	91	3.605E-01	9.383E+00
4GVB_2_model	8OXK_1_model	79	2.264E-01	1.297E+01
4GVB_2_model	4FPQ_1_model	31	3.268E-01	5.800E+00
4GVB_2_model	7MQQ_1_model	84	1.540E-01	1.524E+01
4GVB_2_model	5XMZ_1_model	51	2.937E-01	7.248E+00
4GVB_2_model	8EB9_1_model	18	4.128E-01	4.138E+00
4GVB_2_model	8OXI_1_model	8	8.424E-01	6.163E-01
4GVB_2_model	8V1J_1_model	43	3.640E-01	9.363E+00
4GVB_2_model	8R7A_2_model	91	1.577E-01	2.509E+01
4GVB_2_model	5ZNG_2_model	11	7.427E-01	1.382E+00
4GVB_2_model	8OXH_1_model	99	1.616E-01	1.602E+01
4GVB_2_model	6FMB_1_model	8	8.535E-01	5.857E-01
4GVB_2_model	2OPC_1_model	99	1.788E-01	1.086E+01
4GVB_2_model	2QVT_1_model	22	2.134E-01	3.116E+00
4GVB_2_model	4FPR_1_model	34	2.704E-01	7.050E+00
4GVB_2_model	7ZJY_1_model	19	3.334E-01	4.015E+00
4GVB_2_model	6Q76_2_model	15	4.231E-01	4.857E+00
4GVB_2_model	7ZKD_1_model	93	2.199E-01	1.688E+01
4GVB_2_model	8ACX_1_model	14	3.281E-01	4.129E+00
4GVB_2_model	4B8V_1_model	11	4.166E-01	5.456E+00
4GVB_2_model	4B9H_1_model	11	4.166E-01	5.456E+00
1KPT_1_model	1KPT_1_model	105	1.010E+00	0.000E+00
1KPT_1_model	8ACX_1_model	104	4.872E-01	7.163E+00
1KPT_1_model	2N4O_1_model	93	2.425E-01	8.779E+00
1KPT_1_model	7ZKD_1_model	28	2.870E-01	6.487E+00
1KPT_1_model	6Q76_2_model	28	2.518E-01	6.850E+00
1KPT_1_model	8DP9_1_model	88	1.860E-01	1.144E+01
1KPT_1_model	2MM0_1_model	74	1.604E-01	1.197E+01
1KPT_1_model	2N37_1_model	28	2.540E-01	6.864E+00
1KPT_1_model	7A8X_2_model	27	2.519E-01	6.787E+00
1KPT_1_model	8DP8_1_model	89	2.210E-01	1.120E+01
1KPT_1_model	5A6W_2_model	29	2.295E-01	6.538E+00
1KPT_1_model	6FU9_2_model	29	2.295E-01	6.538E+00
1KPT_1_model	6FUB_1_model	27	2.520E-01	6.780E+00
1KPT_1_model	6FUD_2_model	29	2.302E-01	6.553E+00
1KPT_1_model	6G10_2_model	29	2.294E-01	6.538E+00
1KPT_1_model	6G11_1_model	27	2.518E-01	6.780E+00
1KPT_1_model	7NLJ_2_model	21	2.920E-01	5.744E+00
1KPT_1_model	8OXH_1_model	58	2.081E-01	1.093E+01
1KPT_1_model	7B1I_2_model	29	2.295E-01	6.547E+00
1KPT_1_model	7NMM_2_model	29	2.282E-01	6.349E+00
1KPT_1_model	8OXI_1_model	61	1.925E-01	1.247E+01
1KPT_1_model	5VJJ_1_model	62	2.034E-01	1.300E+01
1KPT_1_model	2MYW_1_model	18	2.412E-01	4.770E+00
1KPT_1_model	5JHJ_1_model	18	2.393E-01	4.737E+00
1KPT_1_model	5FNO_1_model	39	2.088E-01	1.352E+01
1KPT_1_model	8OXL_1_model	28	1.907E-01	8.777E+00
1KPT_1_model	8OXK_1_model	96	1.252E-01	1.259E+01
1KPT_1_model	5XMZ_1_model	99	1.198E-01	1.207E+01
1KPT_1_model	7T69_1_model	43	1.978E-01	9.919E+00
8OXL_1_model	8OXL_1_model	92	1.011E+00	2.533E-03
8OXL_1_model	8OXH_1_model	95	7.272E-01	3.331E+00
8OXL_1_model	8OXI_1_model	110	4.348E-01	1.344E+01
8OXL_1_model	6FMB_1_model	107	4.870E-01	6.352E+00
8OXL_1_model	8OXJ_1_model	97	2.683E-01	1.234E+01
8OXL_1_model	8OXK_1_model	47	3.984E-01	6.615E+00
8OXL_1_model	5OD4_1_model	105	2.563E-01	1.334E+01
8OXL_1_model	2LW6_1_model	62	3.159E-01	8.333E+00
8OXL_1_model	5VJJ_1_model	73	4.300E-01	7.533E+00
8OXL_1_model	8DP8_1_model	40	4.169E-01	9.952E+00
8OXL_1_model	6FUD_2_model	43	3.572E-01	5.110E+00
8OXL_1_model	7NLJ_2_model	74	2.805E-01	1.121E+01
8OXL_1_model	6ZUS_1_model	101	2.051E-01	1.470E+01
8OXL_1_model	8R7A_2_model	95	2.409E-01	2.513E+01
8OXL_1_model	7B1I_2_model	43	3.573E-01	5.099E+00
8OXL_1_model	6R5J_1_model	60	2.970E-01	1.190E+01
8OXL_1_model	7ZKD_1_model	56	3.196E-01	1.040E+01
8OXL_1_model	2MM2_1_model	54	3.191E-01	7.144E+00
8OXL_1_model	6FUB_1_model	96	2.406E-01	1.458E+01
8OXL_1_model	6G11_1_model	96	2.406E-01	1.457E+01
8OXL_1_model	7NMM_2_model	90	2.414E-01	1.215E+01
8OXL_1_model	5JHJ_1_model	83	2.406E-01	1.079E+01
8OXL_1_model	6WES_1_model	55	2.721E-01	1.671E+01
8OXL_1_model	8EBB_1_model	56	4.746E-01	6.736E+00
8OXL_1_model	5Z1V_1_model	53	3.284E-01	9.504E+00
8OXL_1_model	7ZK0_1_model	51	3.157E-01	8.875E+00
8OXL_1_model	5A6W_2_model	96	2.402E-01	1.424E+01
8OXL_1_model	6FU9_2_model	96	2.401E-01	1.424E+01
8OXL_1_model	6G10_2_model	96	2.402E-01	1.424E+01
8OXL_1_model	7A8X_2_model	96	2.388E-01	1.443E+01
8OXL_1_model	8V1J_1_model	61	2.359E-01	1.049E+01
8OXL_1_model	2MYW_1_model	75	2.598E-01	1.489E+01
8OXL_1_model	9FYC_2_model	74	3.071E-01	1.226E+01
8OXL_1_model	8DP9_1_model	41	4.045E-01	9.964E+00
8OXL_1_model	6SGO_1_model	56	2.474E-01	6.930E+00
8OXL_1_model	2MM0_1_model	54	3.227E-01	7.349E+00
8OXL_1_model	2N37_1_model	83	2.415E-01	1.083E+01
8OXL_1_model	6Q76_2_model	83	2.426E-01	1.085E+01
8OXL_1_model	5XMZ_1_model	60	4.179E-01	8.389E+00
8OXL_1_model	1KG1_1_model	60	2.514E-01	9.945E+00
8OXL_1_model	6BN0_1_model	47	1.805E-01	9.912E+00
8OXL_1_model	7MQQ_1_model	95	1.825E-01	1.378E+01
8OXL_1_model	4FPQ_1_model	47	2.423E-01	7.847E+00
8OXL_1_model	2QVT_1_model	62	1.861E-01	1.198E+01
8OXL_1_model	4GVB_2_model	90	2.041E-01	1.232E+01
8OXL_1_model	8EB9_1_model	21	2.784E-01	3.545E+00
8OXL_1_model	7EAU_1_model	58	2.344E-01	9.766E+00
8OXL_1_model	7ZJY_1_model	74	2.169E-01	1.262E+01
8OXL_1_model	2MYV_1_model	46	2.503E-01	8.412E+00
8OXL_1_model	1KPT_1_model	25	2.817E-01	5.189E+00
8OXL_1_model	7T6A_1_model	35	2.607E-01	8.354E+00
8OXL_1_model	1FN8_1_model	89	2.078E-01	9.105E+00
8OXL_1_model	2OPC_1_model	43	1.764E-01	1.032E+01
6H0I_1_model	6H0I_1_model	75	1.014E+00	9.844E-04
8EBB_1_model	8EBB_1_model	170	1.006E+00	2.095E-03
8EBB_1_model	7T6A_1_model	184	3.991E-01	1.765E+01
8EBB_1_model	7T69_1_model	174	4.385E-01	7.256E+00
8EBB_1_model	1ZLD_1_model	183	2.540E-01	1.743E+01
8EBB_1_model	1ZLE_1_model	120	2.073E-01	1.597E+01
8EBB_1_model	5OD4_1_model	172	1.747E-01	1.612E+01
8EBB_1_model	4Z4A_1_model	63	4.379E-01	7.221E+00
8EBB_1_model	7NLJ_2_model	73	3.509E-01	8.247E+00
8EBB_1_model	6R5J_1_model	64	3.095E-01	1.280E+01
8EBB_1_model	7NMM_2_model	63	3.532E-01	6.658E+00
8EBB_1_model	6SGO_1_model	57	2.812E-01	1.179E+01
8EBB_1_model	8OXL_1_model	58	4.651E-01	6.933E+00
8EBB_1_model	6FUB_1_model	71	3.652E-01	8.012E+00
8EBB_1_model	6G11_1_model	71	3.652E-01	8.012E+00
8EBB_1_model	5A6W_2_model	63	4.176E-01	5.982E+00
8EBB_1_model	6FU9_2_model	63	4.176E-01	5.982E+00
8EBB_1_model	6G10_2_model	63	4.176E-01	5.982E+00
8EBB_1_model	7A8X_2_model	71	3.690E-01	8.043E+00
8EBB_1_model	8OXH_1_model	76	2.246E-01	9.890E+00
8EBB_1_model	8OXI_1_model	79	2.554E-01	1.046E+01
8EBB_1_model	6FUD_2_model	71	3.671E-01	8.004E+00
8EBB_1_model	7B1I_2_model	71	3.658E-01	7.982E+00
8EBB_1_model	9FYC_2_model	73	2.570E-01	9.226E+00
8EBB_1_model	6BN0_1_model	63	3.072E-01	9.790E+00
8EBB_1_model	8V1J_1_model	119	2.157E-01	1.261E+01
8EBB_1_model	6ZUS_1_model	115	1.962E-01	1.641E+01
8EBB_1_model	8R7A_2_model	70	2.503E-01	1.335E+01
8EBB_1_model	2QVT_1_model	178	1.612E-01	1.884E+01
8EBB_1_model	6WES_1_model	175	1.501E-01	1.759E+01
8EBB_1_model	6FMB_1_model	42	2.589E-01	8.692E+00
8EBB_1_model	1FN8_1_model	227	1.721E-01	1.512E+01
8EBB_1_model	8OXK_1_model	138	1.778E-01	1.372E+01
8EBB_1_model	2OPC_1_model	120	2.444E-01	1.530E+01
8EBB_1_model	4FPQ_1_model	93	2.862E-01	1.559E+01
8EBB_1_model	2MM0_1_model	77	2.136E-01	1.273E+01
8EBB_1_model	5VJJ_1_model	24	4.854E-01	3.471E+00
8EBB_1_model	4FPR_1_model	101	1.813E-01	1.616E+01
8EBB_1_model	8DP8_1_model	31	4.313E-01	6.184E+00
8EBB_1_model	1KG1_1_model	68	2.164E-01	1.316E+01
8EBB_1_model	2MM2_1_model	75	2.320E-01	1.282E+01
8EBB_1_model	5ZNG_2_model	19	4.037E-01	2.270E+00
