foec_2_cluster_281_JAKELM010000017.1-rna:1875	foec_2_cluster_281_JAKELM010000017.1-rna:1875
foec_2_cluster_281_JAKELM010000017.1-rna:1875	foec_2_cluster_281_JACSDM010000030.1-rna:3249
foec_2_cluster_282_JAKELM010000003.1-rna:329	foec_2_cluster_282_JAKELM010000003.1-rna:329
foec_2_cluster_282_JAKELM010000003.1-rna:329	foec_2_cluster_282_CM083093.1-rna:750
foec_2_cluster_283_JAKELM010000036.1-rna:3321	foec_2_cluster_283_JAKELM010000036.1-rna:3321
foec_2_cluster_283_JAKELM010000036.1-rna:3321	foec_2_cluster_283_JACSDM010000017.1-rna:1434
foec_2_cluster_284_JAKELM010000036.1-rna:3319	foec_2_cluster_284_JAKELM010000036.1-rna:3319
foec_2_cluster_284_JAKELM010000036.1-rna:3319	foec_2_cluster_284_JACSDM010000017.1-rna:1432
foec_2_cluster_287_JAKELM010000053.1-rna:4231	foec_2_cluster_287_JAKELM010000053.1-rna:4231
foec_2_cluster_287_JAKELM010000053.1-rna:4231	foec_2_cluster_287_JACSDM010000029.1-rna:3035
foec_2_cluster_288_JAKELM010000023.1-rna:2260	foec_2_cluster_288_JAKELM010000023.1-rna:2260
foec_2_cluster_288_JAKELM010000023.1-rna:2260	foec_2_cluster_288_JACSDM010000017.1-rna:2205
foec_2_cluster_289_JAKELM010000023.1-rna:2275	foec_2_cluster_289_JAKELM010000023.1-rna:2275
foec_2_cluster_289_JAKELM010000023.1-rna:2275	foec_2_cluster_289_JACSDM010000017.1-rna:2220
foec_2_cluster_290_JAKELM010000023.1-rna:2308	foec_2_cluster_290_JAKELM010000023.1-rna:2308
foec_2_cluster_290_JAKELM010000023.1-rna:2308	foec_2_cluster_290_JACSDM010000017.1-rna:2176
foec_2_cluster_291_JAKELM010000023.1-rna:2328	foec_2_cluster_291_JAKELM010000023.1-rna:2328
foec_2_cluster_291_JAKELM010000023.1-rna:2328	foec_2_cluster_291_JACSDM010000017.1-rna:2151
foec_2_cluster_292_JAKELM010000023.1-rna:2321	foec_2_cluster_292_JAKELM010000023.1-rna:2321
foec_2_cluster_292_JAKELM010000023.1-rna:2321	foec_2_cluster_292_JACSDM010000017.1-rna:2144
foec_2_cluster_293_JAKELM010000016.1-rna:1611	foec_2_cluster_293_JAKELM010000016.1-rna:1611
foec_2_cluster_293_JAKELM010000016.1-rna:1611	foec_2_cluster_293_JACSDM010000017.1-rna:2245
foec_2_cluster_294_JAKELM010000016.1-rna:1643	foec_2_cluster_294_JAKELM010000016.1-rna:1643
foec_2_cluster_294_JAKELM010000016.1-rna:1643	foec_2_cluster_294_JACSDM010000017.1-rna:2277
foec_2_cluster_295_JAKELM010000016.1-rna:1682	foec_2_cluster_295_JAKELM010000016.1-rna:1682
foec_2_cluster_295_JAKELM010000016.1-rna:1682	foec_2_cluster_295_JACSDM010000017.1-rna:2422
foec_2_cluster_296_JAKELM010000016.1-rna:1730	foec_2_cluster_296_JAKELM010000016.1-rna:1730
foec_2_cluster_296_JAKELM010000016.1-rna:1730	foec_2_cluster_296_JACSDM010000017.1-rna:2372
foec_2_cluster_297_JAKELM010000037.1-rna:3616	foec_2_cluster_297_JAKELM010000037.1-rna:3616
foec_2_cluster_297_JAKELM010000037.1-rna:3616	foec_2_cluster_297_JACSDM010000017.1-rna:1654
foec_2_cluster_298_JAKELM010000013.1-rna:1208	foec_2_cluster_298_JAKELM010000013.1-rna:1208
foec_2_cluster_298_JAKELM010000013.1-rna:1208	foec_2_cluster_298_CM083090.1-rna:246
foec_2_cluster_299_JAKELM010000043.1-rna:3865	foec_2_cluster_299_JAKELM010000043.1-rna:3865
foec_2_cluster_299_JAKELM010000043.1-rna:3865	foec_2_cluster_299_JACSDM010000035.1-rna:3362
foec_2_cluster_29_MABT01000604.1-rna:758	foec_2_cluster_29_MABT01000604.1-rna:758
foec_2_cluster_29_MABT01000604.1-rna:758	foec_2_cluster_29_JAMSDW010000186.1-rna:735
foec_2_cluster_2_Fola4_chr7-gene:2958.t1	foec_2_cluster_2_Fola4_chr7-gene:2958.t1
foec_2_cluster_2_Fola4_chr7-gene:2958.t1	foec_2_cluster_15_Fola1_chr8-gene:2498.t1
foec_2_cluster_2_Fola4_chr7-gene:2958.t1	foec_2_cluster_324_RSAI01000003.1-rna:1393
foec_2_cluster_2_Fola4_chr7-gene:2958.t1	foec_2_cluster_324_JABTBS010000012.1-rna:1131
foec_2_cluster_2_JBCFYI010000019.1-rna:2467	foec_2_cluster_2_JBCFYI010000019.1-rna:2467
foec_2_cluster_300_JAKELM010000015.1-rna:1263	foec_2_cluster_300_JAKELM010000015.1-rna:1263
foec_2_cluster_300_JAKELM010000015.1-rna:1263	foec_2_cluster_300_JACSDM010000050.1-rna:3756
foec_2_cluster_301_JAKELM010000015.1-rna:1303	foec_2_cluster_301_JAKELM010000015.1-rna:1303
foec_2_cluster_301_JAKELM010000015.1-rna:1303	foec_2_cluster_301_JACSDM010000050.1-rna:3796
foec_2_cluster_303_JAKELM010000015.1-rna:1461	foec_2_cluster_303_JAKELM010000015.1-rna:1461
foec_2_cluster_303_JAKELM010000015.1-rna:1461	foec_2_cluster_303_JACSDM010000017.1-rna:1906
foec_2_cluster_304_JACSDM010000017.1-rna:1908	foec_2_cluster_304_JACSDM010000017.1-rna:1908
foec_2_cluster_304_JAKELM010000015.1-rna:1463	foec_2_cluster_304_JAKELM010000015.1-rna:1463
foec_2_cluster_305_JAKELM010000015.1-rna:1481	foec_2_cluster_305_JAKELM010000015.1-rna:1481
foec_2_cluster_305_JAKELM010000015.1-rna:1481	foec_2_cluster_305_JACSDM010000017.1-rna:1926
foec_2_cluster_306_JAKELM010000015.1-rna:1515	foec_2_cluster_306_JAKELM010000015.1-rna:1515
foec_2_cluster_306_JAKELM010000015.1-rna:1515	foec_2_cluster_306_JACSDM010000017.1-rna:1960
foec_2_cluster_307_JAKELM010000015.1-rna:1522	foec_2_cluster_307_JAKELM010000015.1-rna:1522
foec_2_cluster_307_JAKELM010000015.1-rna:1522	foec_2_cluster_307_JACSDM010000017.1-rna:1967
foec_2_cluster_308_JACSDM010000017.1-rna:2041	foec_2_cluster_308_JACSDM010000017.1-rna:2041
foec_2_cluster_308_JAKELM010000015.1-rna:1596	foec_2_cluster_308_JAKELM010000015.1-rna:1596
foec_2_cluster_309_JAKELM010000015.1-rna:1598	foec_2_cluster_309_JAKELM010000015.1-rna:1598
foec_2_cluster_309_JAKELM010000015.1-rna:1598	foec_2_cluster_309_JACSDM010000017.1-rna:2043
foec_2_cluster_30_JADWMX010000012.1-rna:1402	foec_2_cluster_30_JADWMX010000012.1-rna:1402
foec_2_cluster_30_JADWMX010000012.1-rna:1402	foec_2_cluster_30_CM106969.1-rna:224
foec_2_cluster_311_JAKELM010000012.1-rna:976	foec_2_cluster_311_JAKELM010000012.1-rna:976
foec_2_cluster_311_JAKELM010000012.1-rna:976	foec_2_cluster_311_CM083092.1-rna:613
foec_2_cluster_312_JAKELM010000012.1-rna:1047	foec_2_cluster_312_JAKELM010000012.1-rna:1047
foec_2_cluster_312_JAKELM010000012.1-rna:1047	foec_2_cluster_312_CM083092.1-rna:573
foec_2_cluster_315_JAKELM010000019.1-rna:1947	foec_2_cluster_315_JAKELM010000019.1-rna:1947
foec_2_cluster_315_JAKELM010000019.1-rna:1947	foec_2_cluster_315_JACSDM010000035.1-rna:3382
foec_2_cluster_316_JAKELM010000004.1-rna:414	foec_2_cluster_316_JAKELM010000004.1-rna:414
foec_2_cluster_316_JAKELM010000004.1-rna:414	foec_2_cluster_316_CM083094.1-rna:846
foec_2_cluster_317_JAKELM010000011.1-rna:889	foec_2_cluster_317_JAKELM010000011.1-rna:889
foec_2_cluster_317_JAKELM010000011.1-rna:889	foec_2_cluster_317_CM083095.1-rna:1036
foec_2_cluster_318_JAKELM010000011.1-rna:918	foec_2_cluster_318_JAKELM010000011.1-rna:918
foec_2_cluster_318_JAKELM010000011.1-rna:918	foec_2_cluster_318_CM083095.1-rna:1028
foec_2_cluster_319_RSAI01000020.1-rna:2870	foec_2_cluster_319_RSAI01000020.1-rna:2870
foec_2_cluster_319_RSAI01000020.1-rna:2870	foec_2_cluster_319_MU089290.1-rna:3141
foec_2_cluster_31_JABTBS010000015.1-rna:1692	foec_2_cluster_31_JABTBS010000015.1-rna:1692
foec_2_cluster_31_JBCFYM010000028.1-rna:3045	foec_2_cluster_31_JBCFYM010000028.1-rna:3045
foec_2_cluster_320_RSAI01000001.1-rna:181	foec_2_cluster_320_RSAI01000001.1-rna:181
foec_2_cluster_320_RSAI01000001.1-rna:181	foec_2_cluster_320_JABTBS010000014.1-rna:1446
foec_2_cluster_321_RSAI01000009.1-rna:2469	foec_2_cluster_321_RSAI01000009.1-rna:2469
foec_2_cluster_321_RSAI01000009.1-rna:2469	foec_2_cluster_321_MU089288.1-rna:2693
foec_2_cluster_322_RSAI01000009.1-rna:2485	foec_2_cluster_322_RSAI01000009.1-rna:2485
foec_2_cluster_322_RSAI01000009.1-rna:2485	foec_2_cluster_322_MU089288.1-rna:2709
foec_2_cluster_323_RSAI01000003.1-rna:1321	foec_2_cluster_323_RSAI01000003.1-rna:1321
foec_2_cluster_323_RSAI01000003.1-rna:1321	foec_2_cluster_323_JABTBS010000012.1-rna:994
foec_2_cluster_326_NJCE01000384.1-rna:693	foec_2_cluster_326_NJCE01000384.1-rna:693
foec_2_cluster_326_NJCE01000384.1-rna:693	foec_2_cluster_326_NJCD01000296.1-rna:483
foec_2_cluster_327_NJCE01000489.1-rna:978	foec_2_cluster_327_NJCE01000489.1-rna:978
foec_2_cluster_327_NJCE01000489.1-rna:978	foec_2_cluster_327_NJCD01000455.1-rna:964
foec_2_cluster_328_MALY02000016.1-rna:1483	foec_2_cluster_328_MALY02000016.1-rna:1483
foec_2_cluster_328_MALY02000016.1-rna:1483	foec_2_cluster_328_JH659537.1-rna:1111
foec_2_cluster_32_JAKELM010000033.1-rna:3012	foec_2_cluster_32_JAKELM010000033.1-rna:3012
foec_2_cluster_32_JBBJCF010000004.1-rna:574	foec_2_cluster_32_JBBJCF010000004.1-rna:574
foec_2_cluster_331_JAAOOO010000019.1-rna:1727	foec_2_cluster_331_JAAOOO010000019.1-rna:1727
foec_2_cluster_331_JAAOOO010000019.1-rna:1727	foec_2_cluster_331_JAAOOO010000009.1-rna:643
foec_2_cluster_332_JAAOOO010000025.1-rna:2643	foec_2_cluster_332_JAAOOO010000025.1-rna:2643
foec_2_cluster_332_JAAOOO010000025.1-rna:2643	foec_2_cluster_332_JAAOOO010000009.1-rna:855
foec_2_cluster_334_JAAOOO010000025.1-rna:2875	foec_2_cluster_334_JAAOOO010000025.1-rna:2875
foec_2_cluster_334_JAIUCW010000027.1-rna:461	foec_2_cluster_334_JAIUCW010000027.1-rna:461
foec_2_cluster_335_NODE_589_length_46644_cov_48.290264-rna:543	foec_2_cluster_335_NODE_589_length_46644_cov_48.290264-rna:543
foec_2_cluster_335_NODE_589_length_46644_cov_48.290264-rna:543	foec_2_cluster_335_JBBJCF010000008.1-rna:1138
foec_2_cluster_336_NODE_89_length_38270_cov_57.868984-rna:641	foec_2_cluster_336_NODE_89_length_38270_cov_57.868984-rna:641
foec_2_cluster_336_contig_32-rna:223	foec_2_cluster_336_contig_32-rna:223
foec_2_cluster_337_NODE_6_length_647054_cov_60.417152-gene:338.t1	foec_2_cluster_337_NODE_6_length_647054_cov_60.417152-gene:338.t1
foec_2_cluster_337_NODE_6_length_647054_cov_60.417152-gene:338.t1	foec_2_cluster_337_NODE_17_length_763132_cov_63.011925-gene:43.t1
foec_2_cluster_338_NODE_6_length_647054_cov_60.417152-rna:359	foec_2_cluster_338_NODE_6_length_647054_cov_60.417152-rna:359
foec_2_cluster_338_NODE_6_length_647054_cov_60.417152-rna:359	foec_2_cluster_338_NODE_17_length_763132_cov_63.011925-rna:64
foec_2_cluster_33_JBCFYN010000013.1-rna:1114	foec_2_cluster_33_JBCFYN010000013.1-rna:1114
foec_2_cluster_33_JBCFYN010000013.1-rna:1114	foec_2_cluster_33_Fola4_chr15-rna:1123
foec_2_cluster_340_JABCQX010000033.1-rna:11	foec_2_cluster_340_JABCQX010000033.1-rna:11
foec_2_cluster_340_JABCQX010000033.1-rna:11	foec_2_cluster_340_JAALGP020000018.1-rna:2514
foec_2_cluster_341_JAALGP020000018.1-rna:2536	foec_2_cluster_341_JAALGP020000018.1-rna:2536
foec_2_cluster_341_JABCQX010000033.1-rna:33	foec_2_cluster_341_JABCQX010000033.1-rna:33
foec_2_cluster_342_JABCQX010001113.1-rna:1027	foec_2_cluster_342_JABCQX010001113.1-rna:1027
foec_2_cluster_342_JABCQX010001113.1-rna:1027	foec_2_cluster_342_JAALGP020000018.1-rna:2546
foec_2_cluster_343_JABCQX010000204.1-rna:218	foec_2_cluster_343_JABCQX010000204.1-rna:218
foec_2_cluster_343_JABCQX010000204.1-rna:218	foec_2_cluster_343_JAALGP020000011.1-rna:601
foec_2_cluster_345_JABCQX010000760.1-rna:686	foec_2_cluster_345_JABCQX010000760.1-rna:686
foec_2_cluster_345_JABCQX010000760.1-rna:686	foec_2_cluster_345_JAALGP020000011.1-rna:696
foec_2_cluster_346_JAALGP020000015.1-rna:2291	foec_2_cluster_346_JAALGP020000015.1-rna:2291
foec_2_cluster_346_JAALGP020000015.1-rna:2291	foec_2_cluster_346_JAALGP020000011.1-rna:862
foec_2_cluster_347_JAALGP020000011.1-rna:1094	foec_2_cluster_347_JAALGP020000011.1-rna:1094
foec_2_cluster_347_JAALGP020000015.1-rna:2023	foec_2_cluster_347_JAALGP020000015.1-rna:2023
foec_2_cluster_348_JABCQX010000886.1-rna:844	foec_2_cluster_348_JABCQX010000886.1-rna:844
foec_2_cluster_348_JABCQX010000886.1-rna:844	foec_2_cluster_348_JAALGP020000011.1-rna:1189
foec_2_cluster_34_JABCQX010001214.1-rna:1209	foec_2_cluster_34_JABCQX010001214.1-rna:1209
foec_2_cluster_34_JAMSDW010000260.1-rna:1257	foec_2_cluster_34_JAMSDW010000260.1-rna:1257
foec_2_cluster_350_JABCQX010000827.1-rna:833	foec_2_cluster_350_JABCQX010000827.1-rna:833
foec_2_cluster_350_JABCQX010000827.1-rna:833	foec_2_cluster_350_CM056004.1-rna:106
foec_2_cluster_351_JABCQX010001174.1-rna:1184	foec_2_cluster_351_JABCQX010001174.1-rna:1184
foec_2_cluster_351_JABCQX010001174.1-rna:1184	foec_2_cluster_351_JAALGP020000015.1-rna:2276
foec_2_cluster_352_JBMERW010000055.1-rna:592	foec_2_cluster_352_JBMERW010000055.1-rna:592
foec_2_cluster_352_JBMERW010000055.1-rna:592	foec_2_cluster_352_JBMERV010000046.1-rna:527
foec_2_cluster_353_JBMERW010000007.1-rna:83	foec_2_cluster_353_JBMERW010000007.1-rna:83
foec_2_cluster_353_JBMERW010000007.1-rna:83	foec_2_cluster_353_JBMERV010000007.1-rna:83
foec_2_cluster_354_JBMERW010000011.1-rna:531	foec_2_cluster_354_JBMERW010000011.1-rna:531
foec_2_cluster_354_JBMERW010000011.1-rna:531	foec_2_cluster_354_JBMERV010000355.1-rna:735
foec_2_cluster_355_JBMERW010000014.1-rna:543	foec_2_cluster_355_JBMERW010000014.1-rna:543
foec_2_cluster_355_JBMERW010000014.1-rna:543	foec_2_cluster_355_JBMERV010000027.1-rna:495
foec_2_cluster_356_JBMERW010000011.1-rna:499	foec_2_cluster_356_JBMERW010000011.1-rna:499
foec_2_cluster_356_JBMERW010000011.1-rna:499	foec_2_cluster_356_JBMERV010000010.1-rna:349
foec_2_cluster_357_JBMERW010000011.1-rna:325	foec_2_cluster_357_JBMERW010000011.1-rna:325
foec_2_cluster_357_JBMERW010000011.1-rna:325	foec_2_cluster_357_JBMERV010000010.1-rna:356
foec_2_cluster_358_MALF01000160.1-rna:248	foec_2_cluster_358_MALF01000160.1-rna:248
foec_2_cluster_358_MALF01000160.1-rna:248	foec_2_cluster_358_JADWMX010000027.1-rna:3452
foec_2_cluster_359_MALF01000568.1-rna:683	foec_2_cluster_359_MALF01000568.1-rna:683
foec_2_cluster_359_MALF01000568.1-rna:683	foec_2_cluster_359_JAMSFT010000001.1-rna:27
foec_2_cluster_35_JBBJCF010000004.1-rna:623	foec_2_cluster_35_JBBJCF010000004.1-rna:623
foec_2_cluster_35_JBCFYK010000024.1-rna:2627	foec_2_cluster_35_JBCFYK010000024.1-rna:2627
foec_2_cluster_360_MALF01000808.1-rna:931	foec_2_cluster_360_MALF01000808.1-rna:931
foec_2_cluster_360_MALF01000808.1-rna:931	foec_2_cluster_360_JADWMX010000007.1-rna:614
foec_2_cluster_361_MALF01000742.1-rna:852	foec_2_cluster_361_MALF01000742.1-rna:852
foec_2_cluster_361_MALF01000742.1-rna:852	foec_2_cluster_361_JADWMX010000002.1-rna:264
foec_2_cluster_362_CM111217.1-rna:905	foec_2_cluster_362_CM111217.1-rna:905
foec_2_cluster_362_CM111217.1-rna:905	foec_2_cluster_362_CM111177.1-rna:1175
foec_2_cluster_363_CM111217.1-rna:957	foec_2_cluster_363_CM111217.1-rna:957
foec_2_cluster_363_CM111217.1-rna:957	foec_2_cluster_363_CM111177.1-rna:1227
foec_2_cluster_364_CM111217.1-rna:949	foec_2_cluster_364_CM111217.1-rna:949
foec_2_cluster_364_CM111217.1-rna:949	foec_2_cluster_364_CM111177.1-rna:1219
foec_2_cluster_366_CM111217.1-rna:1178	foec_2_cluster_366_CM111217.1-rna:1178
foec_2_cluster_366_CM111217.1-rna:1178	foec_2_cluster_366_CM111177.1-rna:1389
foec_2_cluster_367_CM111217.1-rna:1379	foec_2_cluster_367_CM111217.1-rna:1379
foec_2_cluster_367_CM111217.1-rna:1379	foec_2_cluster_367_CM111177.1-rna:1649
foec_2_cluster_369_CM111217.1-rna:1458	foec_2_cluster_369_CM111217.1-rna:1458
foec_2_cluster_369_CM111217.1-rna:1458	foec_2_cluster_369_CM111177.1-rna:1728
foec_2_cluster_36_Fola3_chr3-rna:1593	foec_2_cluster_36_Fola3_chr3-rna:1593
foec_2_cluster_36_Fola3_chr3-rna:1593	foec_2_cluster_36_CM040486.1-rna:17
foec_2_cluster_371_CM111177.1-rna:1966	foec_2_cluster_371_CM111177.1-rna:1966
foec_2_cluster_371_CM111217.1-rna:1686	foec_2_cluster_371_CM111217.1-rna:1686
foec_2_cluster_372_CM111217.1-rna:1734	foec_2_cluster_372_CM111217.1-rna:1734
foec_2_cluster_372_CM111217.1-rna:1734	foec_2_cluster_372_CM111177.1-rna:2014
foec_2_cluster_216_JAKELM010000017.1-rna:1850	foec_2_cluster_216_JAKELM010000017.1-rna:1850
foec_2_cluster_216_JAKELM010000017.1-rna:1850	foec_2_cluster_216_JACSDM010000047.1-rna:3552
foec_2_cluster_217_JAKELM010000015.1-rna:1545	foec_2_cluster_217_JAKELM010000015.1-rna:1545
foec_2_cluster_217_JAKELM010000015.1-rna:1545	foec_2_cluster_217_JACSDM010000017.1-rna:1990
foec_2_cluster_219_JH659467.1-rna:518	foec_2_cluster_219_JH659467.1-rna:518
foec_2_cluster_219_RSAI01000010.1-rna:2600	foec_2_cluster_219_RSAI01000010.1-rna:2600
foec_2_cluster_21_JBCFYJ010000005.1-rna:1996	foec_2_cluster_21_JBCFYJ010000005.1-rna:1996
foec_2_cluster_21_JBCFYJ010000005.1-rna:1996	foec_2_cluster_21_JAAOON010000007.1-rna:650
foec_2_cluster_220_CM111215.1-rna:546	foec_2_cluster_220_CM111215.1-rna:546
foec_2_cluster_220_MU089288.1-rna:2711	foec_2_cluster_220_MU089288.1-rna:2711
foec_2_cluster_221_JABTBS010000012.1-rna:272	foec_2_cluster_221_JABTBS010000012.1-rna:272
foec_2_cluster_221_JAHHCX010000047.1-rna:1455	foec_2_cluster_221_JAHHCX010000047.1-rna:1455
foec_2_cluster_222_RSAI01000015.1-rna:2693	foec_2_cluster_222_RSAI01000015.1-rna:2693
foec_2_cluster_222_RSAI01000015.1-rna:2693	foec_2_cluster_222_NODE_11_length_1359241_cov_48.790333-rna:57
foec_2_cluster_223_JAHHCX010000062.1-rna:3030	foec_2_cluster_223_JAHHCX010000062.1-rna:3030
foec_2_cluster_223_JAHHCX010000062.1-rna:3030	foec_2_cluster_223_JABTBS010000022.1-rna:2309
foec_2_cluster_224_NJCE01000542.1-rna:1014	foec_2_cluster_224_NJCE01000542.1-rna:1014
foec_2_cluster_224_NJCE01000542.1-rna:1014	foec_2_cluster_224_NJCD01000370.1-rna:836
foec_2_cluster_225_NJCE01000463.1-rna:854	foec_2_cluster_225_NJCE01000463.1-rna:854
foec_2_cluster_225_NJCE01000463.1-rna:854	foec_2_cluster_225_NJCD01000299.1-rna:556
foec_2_cluster_226_NJCE01000085.1-rna:150	foec_2_cluster_226_NJCE01000085.1-rna:150
foec_2_cluster_226_NJCE01000085.1-rna:150	foec_2_cluster_226_NJCD01000043.1-rna:18
foec_2_cluster_227_JADWMX010000007.1-rna:793	foec_2_cluster_227_JADWMX010000007.1-rna:793
foec_2_cluster_227_NJCD01000080.1-rna:56	foec_2_cluster_227_NJCD01000080.1-rna:56
foec_2_cluster_22_JAAOON010000014.1-rna:1764	foec_2_cluster_22_JAAOON010000014.1-rna:1764
foec_2_cluster_22_JAAOOO010000009.1-rna:596	foec_2_cluster_22_JAAOOO010000009.1-rna:596
foec_2_cluster_230_JAHHCX010000046.1-rna:1134	foec_2_cluster_230_JAHHCX010000046.1-rna:1134
foec_2_cluster_230_JAHHCX010000046.1-rna:1134	foec_2_cluster_230_JAAOOO010000019.1-rna:2247
foec_2_cluster_231_JAHHCX010000061.1-rna:2250	foec_2_cluster_231_JAHHCX010000061.1-rna:2250
foec_2_cluster_231_JAHHCX010000061.1-rna:2250	foec_2_cluster_231_CM024001.1-rna:316
foec_2_cluster_232_JABCQX010002176.1-rna:1481	foec_2_cluster_232_JABCQX010002176.1-rna:1481
foec_2_cluster_232_JABCQX010002176.1-rna:1481	foec_2_cluster_232_JAALGP020000018.1-rna:2873
foec_2_cluster_233_JAALGP020000019.1-rna:2982	foec_2_cluster_233_JAALGP020000019.1-rna:2982
foec_2_cluster_233_JAALGP020000019.1-rna:2982	foec_2_cluster_233_CM056004.1-rna:139
foec_2_cluster_234_JAAOOQ010000005.1-rna:347	foec_2_cluster_234_JAAOOQ010000005.1-rna:347
foec_2_cluster_234_JAAOOQ010000005.1-rna:347	foec_2_cluster_234_JAALGP020000015.1-rna:2146
foec_2_cluster_235_JBMERW010000084.1-rna:685	foec_2_cluster_235_JBMERW010000084.1-rna:685
foec_2_cluster_235_JBMERW010000084.1-rna:685	foec_2_cluster_235_CM111169.1-rna:368
foec_2_cluster_236_MALY02000009.1-rna:546	foec_2_cluster_236_MALY02000009.1-rna:546
foec_2_cluster_236_MALY02000009.1-rna:546	foec_2_cluster_236_JADWMX010000001.1-rna:154
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_237_MALF01000677.1-rna:812
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_237_JADWMX010000001.1-rna:129
foec_2_cluster_238_MALF01000352.1-rna:481	foec_2_cluster_238_MALF01000352.1-rna:481
foec_2_cluster_238_MALF01000352.1-rna:481	foec_2_cluster_238_MABJ01000297.1-rna:343
foec_2_cluster_239_CM083097.1-rna:1161	foec_2_cluster_239_CM083097.1-rna:1161
foec_2_cluster_239_CM111169.1-rna:339	foec_2_cluster_239_CM111169.1-rna:339
foec_2_cluster_240_JAMSFW010000425.1-rna:711	foec_2_cluster_240_JAMSFW010000425.1-rna:711
foec_2_cluster_240_JAMSFW010000425.1-rna:711	foec_2_cluster_240_JAMSEZ010000424.1-rna:675
foec_2_cluster_241_NJBY01000047.1-rna:162	foec_2_cluster_241_NJBY01000047.1-rna:162
foec_2_cluster_241_NJBY01000047.1-rna:162	foec_2_cluster_241_NODE_10_length_655675_cov_61.440609-gene:91.t1
foec_2_cluster_242_JAMSFW010000300.1-rna:469	foec_2_cluster_242_JAMSFW010000300.1-rna:469
foec_2_cluster_242_contig_2-rna:348	foec_2_cluster_242_contig_2-rna:348
foec_2_cluster_243_JAMSFW010000608.1-rna:901	foec_2_cluster_243_JAMSFW010000608.1-rna:901
foec_2_cluster_243_JAMSFW010000608.1-rna:901	foec_2_cluster_243_JAMSEZ010000615.1-rna:868
foec_2_cluster_244_MABT01000031.1-rna:42	foec_2_cluster_244_MABT01000031.1-rna:42
foec_2_cluster_244_MABT01000031.1-rna:42	foec_2_cluster_244_MABJ01000028.1-rna:21
foec_2_cluster_245_JAHHCX010000061.1-rna:2594	foec_2_cluster_245_JAHHCX010000061.1-rna:2594
foec_2_cluster_245_JBBJCF010000017.1-rna:2398	foec_2_cluster_245_JBBJCF010000017.1-rna:2398
